46.11610, 0.00314, -0.00314, -0.00155, 0.00000, 0.00000, 0.00000, 0.00000
46.12278, 0.00314, -0.00314, -0.00129, 0.00000, 0.00000, 0.03957, 16.49831
46.12945, 0.00314, -0.00314, -0.00111, 0.00000, 0.00000, 0.02638, 16.33036
46.13612, 0.00628, -0.00314, -0.00085, 0.47101, 0.00000, 0.03957, 16.14029
46.14279, 0.00628, 0.00000, -0.00032, 0.00000, 0.47101, 0.07913, 26.68571
46.14946, 0.00628, 0.00314, 0.00029, 0.00000, 0.47101, 0.09232, 26.45125
46.15614, 0.00942, 0.00628, 0.00073, 0.47094, 0.47101, 0.06594, 9.08030
46.16281, 0.01257, 0.00942, 0.00144, 0.47101, 0.47094, 0.10551, 8.98958
46.16948, 0.01257, 0.01257, 0.00223, 0.00000, 0.47101, 0.11870, 12.95122
46.17615, 0.01571, 0.01571, 0.00276, 0.47101, 0.47101, 0.07913, -1.87462
46.18282, 0.01885, 0.01885, 0.00346, 0.47101, 0.47101, 0.10551, -0.74170
46.18950, 0.02199, 0.02199, 0.00425, 0.47101, 0.47101, 0.11870, 3.83068
46.19617, 0.02513, 0.02827, 0.00504, 0.47101, 0.94202, 0.11870, 10.22690
46.20284, 0.02513, 0.03142, 0.00575, 0.00000, 0.47097, 0.10551, 1.79666
46.20951, 0.02827, 0.03456, 0.00592, 0.47101, 0.47101, 0.02638, -26.68571
46.21618, 0.03142, 0.03770, 0.00654, 0.47097, 0.47101, 0.09232, -24.41393
46.22285, 0.03142, 0.04084, 0.00716, 0.00000, 0.47101, 0.09232, -10.53429
46.22953, 0.03456, 0.04398, 0.00716, 0.47101, 0.47101, 0.00000, -23.84050
46.23620, 0.03456, 0.04398, 0.00724, 0.00000, 0.00000, 0.01319, -25.01291
46.24287, 0.03456, 0.04398, 0.00742, 0.00000, 0.00000, 0.02638, -17.71276
46.24954, 0.03456, 0.04398, 0.00724, 0.00000, 0.00000, -0.02638, -17.67270
46.25621, 0.03456, 0.04398, 0.00707, 0.00000, 0.00000, -0.02638, -20.93269
46.26289, 0.03456, 0.04398, 0.00663, 0.00000, 0.00000, -0.06594, -25.79850
46.26956, 0.03142, 0.04084, 0.00628, -0.47101, -0.47101, -0.05276, -23.19581
46.27623, 0.03142, 0.04084, 0.00575, 0.00000, 0.00000, -0.07913, -18.23268
46.28291, 0.02827, 0.03770, 0.00496, -0.47097, -0.47101, -0.11870, -18.50172
46.28958, 0.02513, 0.03456, 0.00390, -0.47101, -0.47101, -0.15827, -26.66129
46.29625, 0.02513, 0.03142, 0.00276, 0.00000, -0.47101, -0.17145, -26.06141
46.30292, 0.02199, 0.02513, 0.00188, -0.47101, -0.94199, -0.13189, -12.55169
46.30959, 0.01571, 0.02199, 0.00082, -0.94202, -0.47101, -0.15827, 1.61261
46.31627, 0.01257, 0.01571, -0.00085, -0.47101, -0.94202, -0.25059, -19.54308
46.32294, 0.00942, 0.01257, -0.00191, -0.47101, -0.47101, -0.15827, -13.51652
46.32961, 0.00628, 0.00628, -0.00349, -0.47094, -0.94195, -0.23740, -18.20729
46.33628, 0.00314, 0.00000, -0.00490, -0.47101, -0.94202, -0.21102, -8.58176
46.34295, -0.00314, -0.00628, -0.00613, -0.94202, -0.94202, -0.18464, 8.14934
46.34962, -0.00628, -0.01257, -0.00771, -0.47101, -0.94202, -0.23740, 3.64879
46.35630, -0.00942, -0.01885, -0.00886, -0.47101, -0.94199, -0.17146, 17.59764
46.36297, -0.01257, -0.02199, -0.01000, -0.47101, -0.47101, -0.17145, 26.68571
46.36964, -0.01571, -0.02513, -0.01088, -0.47097, -0.47101, -0.13189, 26.68571
46.37631, -0.01885, -0.02827, -0.01185, -0.47101, -0.47101, -0.14508, 16.44995
46.38298, -0.02199, -0.03142, -0.01255, -0.47101, -0.47094, -0.10551, 21.55912
46.38966, -0.02199, -0.03456, -0.01334, 0.00000, -0.47108, -0.13189, 14.81541
46.39633, -0.02199, -0.03456, -0.01387, 0.00000, 0.00000, -0.06594, 26.68571
46.40300, -0.02199, -0.03456, -0.01431, 0.00000, 0.00000, -0.06594, 26.68571
